bank_id,media_class,hex_start,hex_end,start,end,expected_size_bytes,written_size_bytes,output_file,output_path,sha256,ffprobe_ok,ffprobe_error,format_name,duration,stream_count,stream_types,manual_status_stage5,manual_note_stage5,stage5_bank_class,content_label,human_label,stage7_output_file,stage7_output_path,stage7_sha256,stage7_ffprobe_ok,stage7_format_name,stage7_duration,stage7_stream_count,stage7_stream_types,framehash_1,framehash_2,framehash_3,framehash_4,fingerprint_4frames,contact_sheet
BANK_14,challenge_preview_fmv,0x328C4A2B,0x32E14A2B,848054827,853625387,5570560,5570560,43fc6f_stage6_BANK_14_challenge_preview_fmv_328C4A2B_32E14A2B.pss,/mnt/data/semantic_pass_43fc6f_stage6/run/unique_media/43fc6f_stage6_BANK_14_challenge_preview_fmv_328C4A2B_32E14A2B.pss,9216fba9f80d37635136ab7e7e66b5e11ae387413ae84d0c688e501d5da9c51b,True,,mpeg,23.16,1,video,validated_preview_clean,User-confirmed clean challenge preview (cand3).,clean_challenge_preview,challenge_preview_01,Challenge preview A,challenge_preview_01_BANK_14_328C4A2B_32E14A2B.pss,/mnt/data/semantic_pass_43fc6f_stage7/unique_media/challenge_preview_01_BANK_14_328C4A2B_32E14A2B.pss,9216fba9f80d37635136ab7e7e66b5e11ae387413ae84d0c688e501d5da9c51b,True,mpeg,23.16,1.0,video,6fc1eb959e831fe186a0942e17a1a7bef289594d49151b317a896d81b96a6441,651e078751a9799e92686473bf4ab3eec46c6656c4b39a93cfc4726efa7a3335,f2ba829c5cd953ca51c20c4f74e97152a2df3cfb7600e24f69933761b5c93065,407572064824f9eeeb6f15c875a0d316ee146522ecc8ddaea3f5457772c80290,6fc1eb959e831fe186a0942e17a1a7bef289594d49151b317a896d81b96a6441|651e078751a9799e92686473bf4ab3eec46c6656c4b39a93cfc4726efa7a3335|f2ba829c5cd953ca51c20c4f74e97152a2df3cfb7600e24f69933761b5c93065|407572064824f9eeeb6f15c875a0d316ee146522ecc8ddaea3f5457772c80290,/mnt/data/semantic_pass_43fc6f_stage7/contact_sheets/challenge_preview_01_BANK_14.png
BANK_16,challenge_preview_fmv,0x34670A3F,0x34B18A3F,879168063,884050495,4882432,4882432,43fc6f_stage6_BANK_16_challenge_preview_fmv_34670A3F_34B18A3F.pss,/mnt/data/semantic_pass_43fc6f_stage6/run/unique_media/43fc6f_stage6_BANK_16_challenge_preview_fmv_34670A3F_34B18A3F.pss,d7f20dc7abe02b461103d5d95460ad8b08e00217e450845120450f8072b218e3,True,,mpeg,19.8,1,video,validated_preview_clean,User-confirmed clean challenge preview (cand1).,clean_challenge_preview,challenge_preview_02,Challenge preview B,challenge_preview_02_BANK_16_34670A3F_34B18A3F.pss,/mnt/data/semantic_pass_43fc6f_stage7/unique_media/challenge_preview_02_BANK_16_34670A3F_34B18A3F.pss,d7f20dc7abe02b461103d5d95460ad8b08e00217e450845120450f8072b218e3,True,mpeg,19.8,1.0,video,42ad161c4d61035a8f91d7dbaaec48632f9da54a8eaa417ddcd154a4e5a9502c,27087104e35a9bdd2eb8f573da35f46a21a6f27107a3a4398be359da1ca19065,23ec2dc4b086e4457013a4569a7c7b8da05fd46ea4df273c5467fdc82a146549,dab1e42316ef49821dc6c38276264551cfd7ad7f208f2277e1e923cecc4fbe9e,42ad161c4d61035a8f91d7dbaaec48632f9da54a8eaa417ddcd154a4e5a9502c|27087104e35a9bdd2eb8f573da35f46a21a6f27107a3a4398be359da1ca19065|23ec2dc4b086e4457013a4569a7c7b8da05fd46ea4df273c5467fdc82a146549|dab1e42316ef49821dc6c38276264551cfd7ad7f208f2277e1e923cecc4fbe9e,/mnt/data/semantic_pass_43fc6f_stage7/contact_sheets/challenge_preview_02_BANK_16.png
BANK_17,challenge_preview_fmv,0x34B5CA43,0x350B4A43,884329027,889932355,5603328,5603328,43fc6f_stage6_BANK_17_challenge_preview_fmv_34B5CA43_350B4A43.pss,/mnt/data/semantic_pass_43fc6f_stage6/run/unique_media/43fc6f_stage6_BANK_17_challenge_preview_fmv_34B5CA43_350B4A43.pss,b632bd1be2e26a2390af486de1fbf953094b5a3a05c9a8ed94ff3d73645ee1b3,True,,mpeg,23.76,1,video,validated_preview_clean,User-confirmed clean challenge preview (stage4 BANK_17).,clean_challenge_preview,challenge_preview_03,Challenge preview C,challenge_preview_03_BANK_17_34B5CA43_350B4A43.pss,/mnt/data/semantic_pass_43fc6f_stage7/unique_media/challenge_preview_03_BANK_17_34B5CA43_350B4A43.pss,b632bd1be2e26a2390af486de1fbf953094b5a3a05c9a8ed94ff3d73645ee1b3,True,mpeg,23.76,1.0,video,20aa1d9e00b53de9414292d53f1c16c9755d5f83c0fea748042b06e73696209b,8f0817490d82ded21cb5a9770815ae9fae67c200905627b79e5fb2df959a1a70,69498f5c87bcaac45a0a8964a73c937c3af3a6da7442049b9f2a02806616a25a,8ec9331c6d6bf3a678bfbfc4039ea0660bfabe82e4e7df915efa7ab0f9984555,20aa1d9e00b53de9414292d53f1c16c9755d5f83c0fea748042b06e73696209b|8f0817490d82ded21cb5a9770815ae9fae67c200905627b79e5fb2df959a1a70|69498f5c87bcaac45a0a8964a73c937c3af3a6da7442049b9f2a02806616a25a|8ec9331c6d6bf3a678bfbfc4039ea0660bfabe82e4e7df915efa7ab0f9984555,/mnt/data/semantic_pass_43fc6f_stage7/contact_sheets/challenge_preview_03_BANK_17.png
BANK_20,menu_background_fmv,0x39B31E38,0x3A389E38,968039992,976789048,8749056,8749056,43fc6f_stage6_BANK_20_menu_background_fmv_39B31E38_3A389E38.pss,/mnt/data/semantic_pass_43fc6f_stage6/run/unique_media/43fc6f_stage6_BANK_20_menu_background_fmv_39B31E38_3A389E38.pss,994ccf2efb90116241e58305c9cd6e709c85d193432417076ba881ec485f6da2,True,,mpeg,55.16,1,video,validated_menu_background_clean,User-confirmed clean main-menu background FMV / ambient loop (stage4 BANK_20).,clean_menu_background,menu_background_01,Main menu background FMV,menu_background_01_BANK_20_39B31E38_3A389E38.pss,/mnt/data/semantic_pass_43fc6f_stage7/unique_media/menu_background_01_BANK_20_39B31E38_3A389E38.pss,994ccf2efb90116241e58305c9cd6e709c85d193432417076ba881ec485f6da2,True,mpeg,55.16,1.0,video,96780b0e78bdf23ef9bc7b2de17a01109b9c2e956aecfcd5dc253a6941db1979,a3448b2da56129f3ef90e258300bd98ac317778ec067ba8602ca9c3b57b31b63,3a5fd37f63f42446523652ac7c05e47f04deeaf662f5e5510e80cd7a83dd892c,dd59f5d80ee34368e18b70b61225366611c5635a28d74ececc8aab6fbb96f335,96780b0e78bdf23ef9bc7b2de17a01109b9c2e956aecfcd5dc253a6941db1979|a3448b2da56129f3ef90e258300bd98ac317778ec067ba8602ca9c3b57b31b63|3a5fd37f63f42446523652ac7c05e47f04deeaf662f5e5510e80cd7a83dd892c|dd59f5d80ee34368e18b70b61225366611c5635a28d74ececc8aab6fbb96f335,/mnt/data/semantic_pass_43fc6f_stage7/contact_sheets/menu_background_01_BANK_20.png
